"id","race_id","qualifier_id","name","year","age","athlete_id","final_time","cycle_time","run_time","swim_time","high_temp","low_temp","high_humidity","low_humidity","starting_elevation","gross_elevation_gain"
20843,5007,7504,"Ironman Florida",2004,35,17582,37946,18798,15211,215280,73.00,59.00,51.00,31.00,19.00,1335.00
20845,5007,7504,"Ironman Florida",2004,40,17583,37949,18259,14949,3869,73.00,59.00,51.00,31.00,19.00,1335.00
20844,5007,7504,"Ironman Florida",2004,30,17584,37979,19678,13332,4007,73.00,59.00,51.00,31.00,19.00,1335.00
20848,5007,7504,"Ironman Florida",2004,30,17585,38006,17665,15503,4144,73.00,59.00,51.00,31.00,19.00,1335.00
20847,5007,7504,"Ironman Florida",2004,25,17586,38002,18743,15376,198540,73.00,59.00,51.00,31.00,19.00,1335.00
20850,5007,7504,"Ironman Florida",2004,35,17589,38034,19297,13137,4749,73.00,59.00,51.00,31.00,19.00,1335.00
20851,5007,7504,"Ironman Florida",2004,30,17590,38036,19233,14209,3809,73.00,59.00,51.00,31.00,19.00,1335.00
20853,5007,7504,"Ironman Florida",2004,25,17592,38040,20228,13333,3847,73.00,59.00,51.00,31.00,19.00,1335.00
20854,5007,7504,"Ironman Florida",2004,18,17593,38048,19278,14131,4050,73.00,59.00,51.00,31.00,19.00,1335.00
20856,5007,7504,"Ironman Florida",2004,45,17594,38049,19181,14351,3992,73.00,59.00,51.00,31.00,19.00,1335.00
20855,5007,7504,"Ironman Florida",2004,25,17595,38055,19753,13554,4092,73.00,59.00,51.00,31.00,19.00,1335.00
20859,5007,7504,"Ironman Florida",2004,30,17596,38061,19365,14301,3891,73.00,59.00,51.00,31.00,19.00,1335.00
20858,5007,7504,"Ironman Florida",2004,35,17598,38089,18623,15189,3823,73.00,59.00,51.00,31.00,19.00,1335.00
20860,5007,7504,"Ironman Florida",2004,55,17599,38153,19075,13678,4844,73.00,59.00,51.00,31.00,19.00,1335.00
20861,5007,7504,"Ironman Florida",2004,35,17600,38180,18928,14895,3806,73.00,59.00,51.00,31.00,19.00,1335.00
20862,5007,7504,"Ironman Florida",2004,18,17601,38171,19754,14224,3741,73.00,59.00,51.00,31.00,19.00,1335.00
20863,5007,7504,"Ironman Florida",2004,40,17602,38205,18730,14930,4082,73.00,59.00,51.00,31.00,19.00,1335.00
20865,5007,7504,"Ironman Florida",2004,35,17603,38217,19044,14611,4063,73.00,59.00,51.00,31.00,19.00,1335.00
20867,5007,7504,"Ironman Florida",2004,30,17604,38265,19582,13403,4298,73.00,59.00,51.00,31.00,19.00,1335.00
20864,5007,7504,"Ironman Florida",2004,25,17605,38256,20227,13182,4429,73.00,59.00,51.00,31.00,19.00,1335.00
20866,5007,7504,"Ironman Florida",2004,40,17606,38270,19610,14069,4046,73.00,59.00,51.00,31.00,19.00,1335.00
20869,5007,7504,"Ironman Florida",2004,30,17607,38285,20909,12557,4046,73.00,59.00,51.00,31.00,19.00,1335.00
20868,5007,7504,"Ironman Florida",2004,40,17608,38306,19877,13901,3868,73.00,59.00,51.00,31.00,19.00,1335.00
20871,5007,7504,"Ironman Florida",2004,35,17610,38311,18926,14996,3778,73.00,59.00,51.00,31.00,19.00,1335.00
20873,5007,7504,"Ironman Florida",2004,30,17611,38313,19378,14331,3962,73.00,59.00,51.00,31.00,19.00,1335.00
20872,5007,7504,"Ironman Florida",2004,35,17612,38329,18889,14927,3933,73.00,59.00,51.00,31.00,19.00,1335.00
20874,5007,7504,"Ironman Florida",2004,35,17613,38318,18701,15227,3825,73.00,59.00,51.00,31.00,19.00,1335.00
20878,5007,7504,"Ironman Florida",2004,35,17615,38333,20220,12983,3942,73.00,59.00,51.00,31.00,19.00,1335.00
20876,5007,7504,"Ironman Florida",2004,50,17616,38367,19223,15004,211980,73.00,59.00,51.00,31.00,19.00,1335.00
20879,5007,7504,"Ironman Florida",2004,40,17618,38375,18340,15362,4234,73.00,59.00,51.00,31.00,19.00,1335.00
20880,5007,7504,"Ironman Florida",2004,35,17619,38443,18912,14836,4130,73.00,59.00,51.00,31.00,19.00,1335.00
20881,5007,7504,"Ironman Florida",2004,25,17620,38426,19756,13775,4330,73.00,59.00,51.00,31.00,19.00,1335.00
20882,5007,7504,"Ironman Florida",2004,35,17621,38453,18955,15006,3690,73.00,59.00,51.00,31.00,19.00,1335.00
20885,5007,7504,"Ironman Florida",2004,45,17622,38445,19267,14551,4092,73.00,59.00,51.00,31.00,19.00,1335.00
20884,5007,7504,"Ironman Florida",2004,45,17623,38459,19966,14231,3653,73.00,59.00,51.00,31.00,19.00,1335.00
20890,5007,7504,"Ironman Florida",2004,50,17625,38470,19566,13582,4722,73.00,59.00,51.00,31.00,19.00,1335.00
20891,5007,7504,"Ironman Florida",2004,30,17626,38498,18036,15607,3750,73.00,59.00,51.00,31.00,19.00,1335.00
20888,5007,7504,"Ironman Florida",2004,25,17627,38461,20244,13473,4268,73.00,59.00,51.00,31.00,19.00,1335.00
20887,5007,7504,"Ironman Florida",2004,35,17628,38484,18536,15271,210660,73.00,59.00,51.00,31.00,19.00,1335.00
20886,5007,7504,"Ironman Florida",2004,45,17629,38517,19132,14460,4361,73.00,59.00,51.00,31.00,19.00,1335.00
20892,5007,7504,"Ironman Florida",2004,35,17630,38529,18915,14710,4316,73.00,59.00,51.00,31.00,19.00,1335.00
20889,5007,7504,"Ironman Florida",2004,55,17631,38523,19236,14012,4475,73.00,59.00,51.00,31.00,19.00,1335.00
20893,5007,7504,"Ironman Florida",2004,35,17632,38533,19349,14389,4168,73.00,59.00,51.00,31.00,19.00,1335.00
20894,5007,7504,"Ironman Florida",2004,40,17633,38549,18352,16012,209880,73.00,59.00,51.00,31.00,19.00,1335.00
20896,5007,7504,"Ironman Florida",2004,30,17635,38596,20488,12556,4346,73.00,59.00,51.00,31.00,19.00,1335.00
20897,5007,7504,"Ironman Florida",2004,45,17637,38599,19321,14137,4448,73.00,59.00,51.00,31.00,19.00,1335.00
20902,5007,7504,"Ironman Florida",2004,30,17640,38617,18896,14753,4261,73.00,59.00,51.00,31.00,19.00,1335.00
20903,5007,7504,"Ironman Florida",2004,35,17641,38638,19271,14261,4242,73.00,59.00,51.00,31.00,19.00,1335.00
20900,5007,7504,"Ironman Florida",2004,30,17642,38648,18927,15448,3851,73.00,59.00,51.00,31.00,19.00,1335.00
20905,5007,7504,"Ironman Florida",2004,35,17643,38658,19840,14650,3673,73.00,59.00,51.00,31.00,19.00,1335.00
20906,5007,7504,"Ironman Florida",2004,35,17644,38646,18695,14195,5020,73.00,59.00,51.00,31.00,19.00,1335.00
20910,5007,7504,"Ironman Florida",2004,35,17647,38701,17934,15384,4727,73.00,59.00,51.00,31.00,19.00,1335.00
20908,5007,7504,"Ironman Florida",2004,35,17648,38721,19128,14605,4416,73.00,59.00,51.00,31.00,19.00,1335.00
20909,5007,7504,"Ironman Florida",2004,35,17649,38724,19941,13941,3959,73.00,59.00,51.00,31.00,19.00,1335.00
20911,5007,7504,"Ironman Florida",2004,55,17650,38728,18848,15233,4160,73.00,59.00,51.00,31.00,19.00,1335.00
20913,5007,7504,"Ironman Florida",2004,30,17651,38725,17873,15599,4697,73.00,59.00,51.00,31.00,19.00,1335.00
20912,5007,7504,"Ironman Florida",2004,25,17652,38753,19799,14706,205980,73.00,59.00,51.00,31.00,19.00,1335.00
20915,5007,7504,"Ironman Florida",2004,30,17653,38761,18727,15496,3730,73.00,59.00,51.00,31.00,19.00,1335.00
20914,5007,7504,"Ironman Florida",2004,45,17654,38766,19412,14331,4347,73.00,59.00,51.00,31.00,19.00,1335.00
20916,5007,7504,"Ironman Florida",2004,30,17655,38762,19255,15189,3739,73.00,59.00,51.00,31.00,19.00,1335.00
20917,5007,7504,"Ironman Florida",2004,35,17656,38829,20174,13227,4191,73.00,59.00,51.00,31.00,19.00,1335.00
20918,5007,7504,"Ironman Florida",2004,40,17657,38836,19898,13609,4509,73.00,59.00,51.00,31.00,19.00,1335.00
20919,5007,7504,"Ironman Florida",2004,35,17658,38794,19145,14714,4151,73.00,59.00,51.00,31.00,19.00,1335.00
20921,5007,7504,"Ironman Florida",2004,40,17659,38826,19244,15204,3791,73.00,59.00,51.00,31.00,19.00,1335.00
20925,5007,7504,"Ironman Florida",2004,50,17661,38823,18715,16240,201660,73.00,59.00,51.00,31.00,19.00,1335.00
20922,5007,7504,"Ironman Florida",2004,35,17662,38835,19944,14896,197820,73.00,59.00,51.00,31.00,19.00,1335.00
20923,5007,7504,"Ironman Florida",2004,40,17663,38838,19582,14524,3935,73.00,59.00,51.00,31.00,19.00,1335.00
20924,5007,7504,"Ironman Florida",2004,30,17664,38847,19170,15349,3991,73.00,59.00,51.00,31.00,19.00,1335.00
20928,5007,7504,"Ironman Florida",2004,45,17666,38876,19645,13978,4431,73.00,59.00,51.00,31.00,19.00,1335.00
20927,5007,7504,"Ironman Florida",2004,40,17667,38861,20111,14499,3821,73.00,59.00,51.00,31.00,19.00,1335.00
20930,5007,7504,"Ironman Florida",2004,30,17669,38878,19205,15071,4065,73.00,59.00,51.00,31.00,19.00,1335.00
20931,5007,7504,"Ironman Florida",2004,35,17670,38894,19643,14383,3842,73.00,59.00,51.00,31.00,19.00,1335.00
20932,5007,7504,"Ironman Florida",2004,35,17671,38924,18774,15572,4052,73.00,59.00,51.00,31.00,19.00,1335.00
20935,5007,7504,"Ironman Florida",2004,30,17672,38938,19204,14705,4193,73.00,59.00,51.00,31.00,19.00,1335.00
20933,5007,7504,"Ironman Florida",2004,50,17673,38928,20532,13331,4163,73.00,59.00,51.00,31.00,19.00,1335.00
20936,5007,7504,"Ironman Florida",2004,40,17674,38944,19473,14558,3873,73.00,59.00,51.00,31.00,19.00,1335.00
20937,5007,7504,"Ironman Florida",2004,35,17676,38948,19904,14389,3994,73.00,59.00,51.00,31.00,19.00,1335.00
20939,5007,7504,"Ironman Florida",2004,40,17677,38946,20075,14267,4058,73.00,59.00,51.00,31.00,19.00,1335.00
20938,5007,7504,"Ironman Florida",2004,35,17678,38952,20441,14168,3765,73.00,59.00,51.00,31.00,19.00,1335.00
20940,5007,7504,"Ironman Florida",2004,30,17679,38958,20649,13661,3855,73.00,59.00,51.00,31.00,19.00,1335.00
20941,5007,7504,"Ironman Florida",2004,40,17680,38993,19726,13888,4461,73.00,59.00,51.00,31.00,19.00,1335.00
20942,5007,7504,"Ironman Florida",2004,40,17681,38985,19508,14174,4264,73.00,59.00,51.00,31.00,19.00,1335.00
20943,5007,7504,"Ironman Florida",2004,40,17682,38997,19770,13647,4404,73.00,59.00,51.00,31.00,19.00,1335.00
20944,5007,7504,"Ironman Florida",2004,35,17683,38979,19263,14336,4543,73.00,59.00,51.00,31.00,19.00,1335.00
20945,5007,7504,"Ironman Florida",2004,40,17684,39009,18888,16009,3728,73.00,59.00,51.00,31.00,19.00,1335.00
20948,5007,7504,"Ironman Florida",2004,35,17685,39003,20989,14617,172620,73.00,59.00,51.00,31.00,19.00,1335.00
20947,5007,7504,"Ironman Florida",2004,45,17686,39012,18957,15183,4190,73.00,59.00,51.00,31.00,19.00,1335.00
20949,5007,7504,"Ironman Florida",2004,25,17687,39018,21122,13066,3940,73.00,59.00,51.00,31.00,19.00,1335.00
20946,5007,7504,"Ironman Florida",2004,40,17688,39020,20927,13456,4056,73.00,59.00,51.00,31.00,19.00,1335.00
20953,5007,7504,"Ironman Florida",2004,45,17689,39030,18655,15524,3982,73.00,59.00,51.00,31.00,19.00,1335.00
20951,5007,7504,"Ironman Florida",2004,45,17690,39033,19678,14177,4373,73.00,59.00,51.00,31.00,19.00,1335.00
20952,5007,7504,"Ironman Florida",2004,25,17691,39043,18233,16630,3606,73.00,59.00,51.00,31.00,19.00,1335.00
20950,5007,7504,"Ironman Florida",2004,35,17692,39057,19801,14645,3817,73.00,59.00,51.00,31.00,19.00,1335.00
20954,5007,7504,"Ironman Florida",2004,30,17693,39049,18687,15991,3666,73.00,59.00,51.00,31.00,19.00,1335.00
20955,5007,7504,"Ironman Florida",2004,35,17694,39053,18502,16369,3746,73.00,59.00,51.00,31.00,19.00,1335.00
20956,5007,7504,"Ironman Florida",2004,40,17695,39059,19299,14455,4542,73.00,59.00,51.00,31.00,19.00,1335.00
20957,5007,7504,"Ironman Florida",2004,45,17696,39094,19442,14897,4110,73.00,59.00,51.00,31.00,19.00,1335.00
20959,5007,7504,"Ironman Florida",2004,30,17698,39098,19060,15439,4068,73.00,59.00,51.00,31.00,19.00,1335.00
20963,5007,7504,"Ironman Florida",2004,35,17699,39094,20157,14663,200640,73.00,59.00,51.00,31.00,19.00,1335.00
20960,5007,7504,"Ironman Florida",2004,30,17700,39108,17716,16619,4071,73.00,59.00,51.00,31.00,19.00,1335.00
20961,5007,7504,"Ironman Florida",2004,30,17701,39133,20515,14387,3723,73.00,59.00,51.00,31.00,19.00,1335.00
20964,5007,7504,"Ironman Florida",2004,35,17702,39134,18111,16336,209940,73.00,59.00,51.00,31.00,19.00,1335.00
20962,5007,7504,"Ironman Florida",2004,30,17703,39157,19142,14969,4134,73.00,59.00,51.00,31.00,19.00,1335.00
20966,5007,7504,"Ironman Florida",2004,30,17704,39177,19271,14705,4179,73.00,59.00,51.00,31.00,19.00,1335.00
20965,5007,7504,"Ironman Florida",2004,35,17705,39184,20331,14198,3972,73.00,59.00,51.00,31.00,19.00,1335.00
20967,5007,7504,"Ironman Florida",2004,50,17706,39172,19342,15400,3840,73.00,59.00,51.00,31.00,19.00,1335.00
20968,5007,7504,"Ironman Florida",2004,40,17707,39178,20416,14564,3705,73.00,59.00,51.00,31.00,19.00,1335.00
20969,5007,7504,"Ironman Florida",2004,35,17708,39186,18541,15854,4099,73.00,59.00,51.00,31.00,19.00,1335.00
20970,5007,7504,"Ironman Florida",2004,30,17710,39215,20171,15033,197520,73.00,59.00,51.00,31.00,19.00,1335.00
20972,5007,7504,"Ironman Florida",2004,35,17711,39226,19488,14569,4386,73.00,59.00,51.00,31.00,19.00,1335.00
20973,5007,7504,"Ironman Florida",2004,30,17712,39227,19353,15192,3927,73.00,59.00,51.00,31.00,19.00,1335.00
20978,5007,7504,"Ironman Florida",2004,40,17714,39271,18780,16011,3980,73.00,59.00,51.00,31.00,19.00,1335.00
20976,5007,7504,"Ironman Florida",2004,35,17715,39241,19750,14185,4451,73.00,59.00,51.00,31.00,19.00,1335.00
20975,5007,7504,"Ironman Florida",2004,30,17716,39256,19685,15538,194520,73.00,59.00,51.00,31.00,19.00,1335.00
20977,5007,7504,"Ironman Florida",2004,18,17717,39272,19493,14146,4756,73.00,59.00,51.00,31.00,19.00,1335.00
20980,5007,7504,"Ironman Florida",2004,18,17718,39277,20301,13548,4701,73.00,59.00,51.00,31.00,19.00,1335.00
20979,5007,7504,"Ironman Florida",2004,35,17719,39283,19428,15735,3687,73.00,59.00,51.00,31.00,19.00,1335.00
20981,5007,7504,"Ironman Florida",2004,45,17721,39290,19970,14856,3722,73.00,59.00,51.00,31.00,19.00,1335.00
20982,5007,7504,"Ironman Florida",2004,35,17722,39321,18777,15943,3765,73.00,59.00,51.00,31.00,19.00,1335.00
20983,5007,7504,"Ironman Florida",2004,30,17723,39326,20193,13885,4515,73.00,59.00,51.00,31.00,19.00,1335.00
20989,5007,7504,"Ironman Florida",2004,25,17724,39330,18668,15791,4213,73.00,59.00,51.00,31.00,19.00,1335.00
20990,5007,7504,"Ironman Florida",2004,30,17725,39325,20113,14319,4158,73.00,59.00,51.00,31.00,19.00,1335.00
20991,5007,7504,"Ironman Florida",2004,30,17727,39359,20557,14147,4060,73.00,59.00,51.00,31.00,19.00,1335.00
20985,5007,7504,"Ironman Florida",2004,25,17729,39377,18889,16257,205260,73.00,59.00,51.00,31.00,19.00,1335.00
20993,5007,7504,"Ironman Florida",2004,35,17730,39411,18749,15957,4241,73.00,59.00,51.00,31.00,19.00,1335.00
20992,5007,7504,"Ironman Florida",2004,45,17731,39365,19514,15179,4035,73.00,59.00,51.00,31.00,19.00,1335.00
20988,5007,7504,"Ironman Florida",2004,40,17732,39431,18969,16037,3857,73.00,59.00,51.00,31.00,19.00,1335.00
20995,5007,7504,"Ironman Florida",2004,45,17734,39435,18801,16284,3793,73.00,59.00,51.00,31.00,19.00,1335.00
20997,5007,7504,"Ironman Florida",2004,45,17736,39447,19813,14664,4334,73.00,59.00,51.00,31.00,19.00,1335.00
21000,5007,7504,"Ironman Florida",2004,40,17737,39456,18273,16478,4039,73.00,59.00,51.00,31.00,19.00,1335.00
20998,5007,7504,"Ironman Florida",2004,30,17739,39489,20285,14045,4388,73.00,59.00,51.00,31.00,19.00,1335.00
21003,5007,7504,"Ironman Florida",2004,35,17741,39542,19302,15329,4192,73.00,59.00,51.00,31.00,19.00,1335.00
21002,5007,7504,"Ironman Florida",2004,35,17742,39521,19291,16013,3679,73.00,59.00,51.00,31.00,19.00,1335.00
21004,5007,7504,"Ironman Florida",2004,35,17743,39540,19298,14968,4478,73.00,59.00,51.00,31.00,19.00,1335.00
21005,5007,7504,"Ironman Florida",2004,40,17744,39557,19666,14763,4440,73.00,59.00,51.00,31.00,19.00,1335.00
21008,5007,7504,"Ironman Florida",2004,45,17745,39570,20972,13921,207360,73.00,59.00,51.00,31.00,19.00,1335.00
21007,5007,7504,"Ironman Florida",2004,18,17746,39564,19265,15998,213540,73.00,59.00,51.00,31.00,19.00,1335.00
21006,5007,7504,"Ironman Florida",2004,40,17747,39567,19370,15608,3749,73.00,59.00,51.00,31.00,19.00,1335.00
21011,5007,7504,"Ironman Florida",2004,35,17749,39653,18889,15789,4214,73.00,59.00,51.00,31.00,19.00,1335.00
21009,5007,7504,"Ironman Florida",2004,50,17750,39602,19489,15685,3846,73.00,59.00,51.00,31.00,19.00,1335.00
21016,5007,7504,"Ironman Florida",2004,25,17752,39671,21352,13871,3734,73.00,59.00,51.00,31.00,19.00,1335.00
21015,5007,7504,"Ironman Florida",2004,25,17753,39683,20736,14305,3791,73.00,59.00,51.00,31.00,19.00,1335.00
21013,5007,7504,"Ironman Florida",2004,50,17754,39702,20393,14176,4369,73.00,59.00,51.00,31.00,19.00,1335.00
21014,5007,7504,"Ironman Florida",2004,45,17755,39752,19649,15152,4320,73.00,59.00,51.00,31.00,19.00,1335.00
21017,5007,7504,"Ironman Florida",2004,25,17757,39770,18895,15455,4820,73.00,59.00,51.00,31.00,19.00,1335.00
21019,5007,7504,"Ironman Florida",2004,40,17758,39732,19206,15570,4352,73.00,59.00,51.00,31.00,19.00,1335.00
21020,5007,7504,"Ironman Florida",2004,35,17759,39780,20033,15465,211080,73.00,59.00,51.00,31.00,19.00,1335.00
21023,5007,7504,"Ironman Florida",2004,35,17762,39811,20002,14561,4650,73.00,59.00,51.00,31.00,19.00,1335.00
21026,5007,7504,"Ironman Florida",2004,35,17763,39821,19717,15285,4037,73.00,59.00,51.00,31.00,19.00,1335.00
21024,5007,7504,"Ironman Florida",2004,55,17764,39836,19534,14846,4702,73.00,59.00,51.00,31.00,19.00,1335.00
21027,5007,7504,"Ironman Florida",2004,45,17765,39878,19409,15431,4288,73.00,59.00,51.00,31.00,19.00,1335.00
21025,5007,7504,"Ironman Florida",2004,30,17766,39840,20349,15248,209460,73.00,59.00,51.00,31.00,19.00,1335.00
21028,5007,7504,"Ironman Florida",2004,25,17767,39879,20394,15131,3804,73.00,59.00,51.00,31.00,19.00,1335.00
21029,5007,7504,"Ironman Florida",2004,50,17768,39922,20667,14342,4265,73.00,59.00,51.00,31.00,19.00,1335.00
21030,5007,7504,"Ironman Florida",2004,50,17769,39889,19483,15270,4346,73.00,59.00,51.00,31.00,19.00,1335.00
21031,5007,7504,"Ironman Florida",2004,30,17771,39926,19936,15676,3786,73.00,59.00,51.00,31.00,19.00,1335.00
21033,5007,7504,"Ironman Florida",2004,30,17772,39953,20541,14942,3848,73.00,59.00,51.00,31.00,19.00,1335.00
21036,5007,7504,"Ironman Florida",2004,30,17773,39986,21208,14292,3911,73.00,59.00,51.00,31.00,19.00,1335.00
21035,5007,7504,"Ironman Florida",2004,40,17774,39954,19377,15583,3905,73.00,59.00,51.00,31.00,19.00,1335.00
21034,5007,7504,"Ironman Florida",2004,40,17775,39992,19712,15516,3904,73.00,59.00,51.00,31.00,19.00,1335.00
21037,5007,7504,"Ironman Florida",2004,40,17776,39998,18771,16642,3999,73.00,59.00,51.00,31.00,19.00,1335.00
21038,5007,7504,"Ironman Florida",2004,30,17777,40014,20666,14301,4057,73.00,59.00,51.00,31.00,19.00,1335.00
21042,5007,7504,"Ironman Florida",2004,30,17779,39993,19248,15586,4479,73.00,59.00,51.00,31.00,19.00,1335.00
21045,5007,7504,"Ironman Florida",2004,30,17780,40037,19434,16093,211560,73.00,59.00,51.00,31.00,19.00,1335.00
21040,5007,7504,"Ironman Florida",2004,35,17781,40052,21005,14060,4221,73.00,59.00,51.00,31.00,19.00,1335.00
21044,5007,7504,"Ironman Florida",2004,45,17782,40066,20115,15396,3708,73.00,59.00,51.00,31.00,19.00,1335.00
21041,5007,7504,"Ironman Florida",2004,25,17783,40068,19768,15345,4180,73.00,59.00,51.00,31.00,19.00,1335.00
21043,5007,7504,"Ironman Florida",2004,25,17784,40122,20202,14835,4103,73.00,59.00,51.00,31.00,19.00,1335.00
21046,5007,7504,"Ironman Florida",2004,40,17785,40083,19260,15613,4364,73.00,59.00,51.00,31.00,19.00,1335.00
21048,5007,7504,"Ironman Florida",2004,40,17786,40126,19681,15374,4118,73.00,59.00,51.00,31.00,19.00,1335.00
21047,5007,7504,"Ironman Florida",2004,25,17787,40098,19573,15123,4106,73.00,59.00,51.00,31.00,19.00,1335.00
21050,5007,7504,"Ironman Florida",2004,35,17788,40144,19060,15884,4178,73.00,59.00,51.00,31.00,19.00,1335.00
21053,5007,7504,"Ironman Florida",2004,30,17789,40140,19923,15836,3918,73.00,59.00,51.00,31.00,19.00,1335.00
21051,5007,7504,"Ironman Florida",2004,35,17790,40171,19304,16661,212460,73.00,59.00,51.00,31.00,19.00,1335.00
21049,5007,7504,"Ironman Florida",2004,40,17791,40202,20491,14571,4158,73.00,59.00,51.00,31.00,19.00,1335.00
21052,5007,7504,"Ironman Florida",2004,45,17792,40245,20559,14139,4560,73.00,59.00,51.00,31.00,19.00,1335.00
21055,5007,7504,"Ironman Florida",2004,45,17793,40174,18766,17301,204900,73.00,59.00,51.00,31.00,19.00,1335.00
21054,5007,7504,"Ironman Florida",2004,30,17795,40226,18622,16701,4456,73.00,59.00,51.00,31.00,19.00,1335.00
21058,5007,7504,"Ironman Florida",2004,35,17796,40247,20308,14925,4075,73.00,59.00,51.00,31.00,19.00,1335.00
21059,5007,7504,"Ironman Florida",2004,30,17798,40294,18848,16249,4252,73.00,59.00,51.00,31.00,19.00,1335.00
21060,5007,7504,"Ironman Florida",2004,30,17799,40272,19597,15608,4189,73.00,59.00,51.00,31.00,19.00,1335.00
21061,5007,7504,"Ironman Florida",2004,30,17801,40288,21463,13647,4456,73.00,59.00,51.00,31.00,19.00,1335.00
21063,5007,7504,"Ironman Florida",2004,30,17802,40307,20982,14088,4545,73.00,59.00,51.00,31.00,19.00,1335.00
21062,5007,7504,"Ironman Florida",2004,35,17804,40311,19612,16128,213780,73.00,59.00,51.00,31.00,19.00,1335.00
21067,5007,7504,"Ironman Florida",2004,30,17805,40314,20072,15509,3674,73.00,59.00,51.00,31.00,19.00,1335.00
21066,5007,7504,"Ironman Florida",2004,40,17806,40334,20268,15804,205440,73.00,59.00,51.00,31.00,19.00,1335.00
21072,5007,7504,"Ironman Florida",2004,45,17807,40339,20174,14720,4647,73.00,59.00,51.00,31.00,19.00,1335.00
21068,5007,7504,"Ironman Florida",2004,35,17808,40368,19347,16845,211020,73.00,59.00,51.00,31.00,19.00,1335.00
21071,5007,7504,"Ironman Florida",2004,25,17809,40354,20002,15259,4139,73.00,59.00,51.00,31.00,19.00,1335.00
21070,5007,7504,"Ironman Florida",2004,35,17810,40347,19958,14400,5020,73.00,59.00,51.00,31.00,19.00,1335.00
21069,5007,7504,"Ironman Florida",2004,35,17811,40374,19958,15507,4176,73.00,59.00,51.00,31.00,19.00,1335.00
21074,5007,7504,"Ironman Florida",2004,40,17813,40387,19992,15201,4406,73.00,59.00,51.00,31.00,19.00,1335.00
21075,5007,7504,"Ironman Florida",2004,18,17814,40389,20036,14689,5088,73.00,59.00,51.00,31.00,19.00,1335.00
21076,5007,7504,"Ironman Florida",2004,35,17815,40389,20239,14627,4802,73.00,59.00,51.00,31.00,19.00,1335.00
21081,5007,7504,"Ironman Florida",2004,45,17818,40405,19483,15207,4971,73.00,59.00,51.00,31.00,19.00,1335.00
21079,5007,7504,"Ironman Florida",2004,35,17819,40442,20011,15852,4039,73.00,59.00,51.00,31.00,19.00,1335.00
21080,5007,7504,"Ironman Florida",2004,30,17820,40459,20213,16152,193740,73.00,59.00,51.00,31.00,19.00,1335.00
21084,5007,7504,"Ironman Florida",2004,40,17821,40438,19446,15577,4535,73.00,59.00,51.00,31.00,19.00,1335.00
21085,5007,7504,"Ironman Florida",2004,40,17822,40520,19281,16198,4017,73.00,59.00,51.00,31.00,19.00,1335.00
21082,5007,7504,"Ironman Florida",2004,30,17823,40481,21605,14138,4088,73.00,59.00,51.00,31.00,19.00,1335.00
21083,5007,7504,"Ironman Florida",2004,40,17824,40487,20895,14093,4455,73.00,59.00,51.00,31.00,19.00,1335.00
21087,5007,7504,"Ironman Florida",2004,30,17825,40492,19648,15540,4246,73.00,59.00,51.00,31.00,19.00,1335.00
21086,5007,7504,"Ironman Florida",2004,30,17826,40496,18560,17438,3856,73.00,59.00,51.00,31.00,19.00,1335.00
21088,5007,7504,"Ironman Florida",2004,18,17827,40542,19444,16312,3964,73.00,59.00,51.00,31.00,19.00,1335.00
21090,5007,7504,"Ironman Florida",2004,30,17828,40567,20487,15513,4105,73.00,59.00,51.00,31.00,19.00,1335.00
21095,5007,7504,"Ironman Florida",2004,18,17829,40548,19927,14891,4380,73.00,59.00,51.00,31.00,19.00,1335.00
21092,5007,7504,"Ironman Florida",2004,45,17830,40545,17988,18079,3726,73.00,59.00,51.00,31.00,19.00,1335.00
21091,5007,7504,"Ironman Florida",2004,40,17831,40596,20241,14747,4453,73.00,59.00,51.00,31.00,19.00,1335.00
21089,5007,7504,"Ironman Florida",2004,25,17832,40568,20800,15051,3956,73.00,59.00,51.00,31.00,19.00,1335.00
21093,5007,7504,"Ironman Florida",2004,35,17833,40567,19504,16582,3736,73.00,59.00,51.00,31.00,19.00,1335.00
21094,5007,7504,"Ironman Florida",2004,35,17834,40570,19616,15490,4842,73.00,59.00,51.00,31.00,19.00,1335.00
21098,5007,7504,"Ironman Florida",2004,60,17837,40653,20410,15029,4400,73.00,59.00,51.00,31.00,19.00,1335.00
21100,5007,7504,"Ironman Florida",2004,35,17838,40605,21597,13873,4358,73.00,59.00,51.00,31.00,19.00,1335.00
21099,5007,7504,"Ironman Florida",2004,40,17840,40578,21744,14314,3858,73.00,59.00,51.00,31.00,19.00,1335.00
21101,5007,7504,"Ironman Florida",2004,30,17841,40617,19933,15259,4557,73.00,59.00,51.00,31.00,19.00,1335.00
21102,5007,7504,"Ironman Florida",2004,40,17842,40630,20430,15346,4203,73.00,59.00,51.00,31.00,19.00,1335.00
21104,5007,7504,"Ironman Florida",2004,35,17843,40693,19097,17272,212220,73.00,59.00,51.00,31.00,19.00,1335.00
21105,5007,7504,"Ironman Florida",2004,35,17844,40666,19465,16321,196800,73.00,59.00,51.00,31.00,19.00,1335.00
21107,5007,7504,"Ironman Florida",2004,30,17845,40698,19717,16293,4122,73.00,59.00,51.00,31.00,19.00,1335.00
21108,5007,7504,"Ironman Florida",2004,35,17847,40718,19993,15002,4821,73.00,59.00,51.00,31.00,19.00,1335.00
